Variable,Region,Sector,Qualifier,Year,Value
"xmgm","EastAsia","c_TransComm","SEAsia",2,0.000000000
"xmgm","EastAsia","c_TransComm","SEAsia",2,0.000000000
"xw","EastAsia","c_TransComm","SEAsia",3,1.5686898E+4
"pe","EastAsia","c_TransComm","SEAsia",3,1.500000124
"xwmg","EastAsia","c_TransComm","SEAsia",3,0.000000000
"pwmg","EastAsia","c_TransComm","SEAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SEAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SEAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SEAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SEAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SEAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SEAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SEAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SEAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SEAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SEAsia",3,0.000000000
"xw","EastAsia","c_TransComm","SouthAsia",1,3.9845068E+3
"pe","EastAsia","c_TransComm","SouthAsia",1,1.000000000
"xwmg","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"pwmg","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",1,0.000000000
"xw","EastAsia","c_TransComm","SouthAsia",2,3.9845061E+3
"pe","EastAsia","c_TransComm","SouthAsia",2,1.000000082
"xwmg","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"pwmg","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",2,0.000000000
"xw","EastAsia","c_TransComm","SouthAsia",3,3.9845061E+3
"pe","EastAsia","c_TransComm","SouthAsia",3,1.500000124
"xwmg","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"pwmg","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"xmgm","EastAsia","c_TransComm","SouthAsia",3,0.000000000
"xw","EastAsia","c_TransComm","NAmerica",1,3.4000047E+4
"pe","EastAsia","c_TransComm","NAmerica",1,1.000000000
"xwmg","EastAsia","c_TransComm","NAmerica",1,0.000000000
"pwmg","EastAsia","c_TransComm","NAmerica",1,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",1,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",1,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",1,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",1,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",1,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",1,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",1,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",1,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",1,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",1,0.000000000
"xw","EastAsia","c_TransComm","NAmerica",2,3.4000031E+4
"pe","EastAsia","c_TransComm","NAmerica",2,1.000000082
"xwmg","EastAsia","c_TransComm","NAmerica",2,0.000000000
"pwmg","EastAsia","c_TransComm","NAmerica",2,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",2,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",2,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",2,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",2,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",2,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",2,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",2,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",2,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",2,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",2,0.000000000
"xw","EastAsia","c_TransComm","NAmerica",3,3.4000031E+4
"pe","EastAsia","c_TransComm","NAmerica",3,1.500000124
"xwmg","EastAsia","c_TransComm","NAmerica",3,0.000000000
"pwmg","EastAsia","c_TransComm","NAmerica",3,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",3,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",3,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",3,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",3,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",3,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",3,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",3,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",3,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",3,0.000000000
"xmgm","EastAsia","c_TransComm","NAmerica",3,0.000000000
"xw","EastAsia","c_TransComm","LatinAmer",1,6.2176230E+3
"pe","EastAsia","c_TransComm","LatinAmer",1,1.000000000
"xwmg","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"pwmg","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",1,0.000000000
"xw","EastAsia","c_TransComm","LatinAmer",2,6.2176221E+3
"pe","EastAsia","c_TransComm","LatinAmer",2,1.000000082
"xwmg","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"pwmg","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",2,0.000000000
"xw","EastAsia","c_TransComm","LatinAmer",3,6.2176221E+3
"pe","EastAsia","c_TransComm","LatinAmer",3,1.500000124
"xwmg","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"pwmg","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"xmgm","EastAsia","c_TransComm","LatinAmer",3,0.000000000
"xw","EastAsia","c_TransComm","EU_28",1,5.8985672E+4
"pe","EastAsia","c_TransComm","EU_28",1,1.000000000
"xwmg","EastAsia","c_TransComm","EU_28",1,0.000000000
"pwmg","EastAsia","c_TransComm","EU_28",1,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",1,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",1,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",1,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",1,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",1,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",1,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",1,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",1,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",1,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",1,0.000000000
"xw","EastAsia","c_TransComm","EU_28",2,5.8985671E+4
"pe","EastAsia","c_TransComm","EU_28",2,1.000000082
"xwmg","EastAsia","c_TransComm","EU_28",2,0.000000000
"pwmg","EastAsia","c_TransComm","EU_28",2,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",2,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",2,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",2,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",2,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",2,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",2,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",2,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",2,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",2,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",2,0.000000000
"xw","EastAsia","c_TransComm","EU_28",3,5.8985671E+4
"pe","EastAsia","c_TransComm","EU_28",3,1.500000124
"xwmg","EastAsia","c_TransComm","EU_28",3,0.000000000
"pwmg","EastAsia","c_TransComm","EU_28",3,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",3,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",3,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",3,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",3,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",3,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",3,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",3,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",3,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",3,0.000000000
"xmgm","EastAsia","c_TransComm","EU_28",3,0.000000000
"xw","EastAsia","c_TransComm","MENA",1,1.1513734E+4
"pe","EastAsia","c_TransComm","MENA",1,1.000000000
"xwmg","EastAsia","c_TransComm","MENA",1,0.000000000
"pwmg","EastAsia","c_TransComm","MENA",1,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",1,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",1,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",1,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",1,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",1,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",1,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",1,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",1,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",1,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",1,0.000000000
"xw","EastAsia","c_TransComm","MENA",2,1.1513741E+4
"pe","EastAsia","c_TransComm","MENA",2,1.000000082
"xwmg","EastAsia","c_TransComm","MENA",2,0.000000000
"pwmg","EastAsia","c_TransComm","MENA",2,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",2,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",2,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",2,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",2,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",2,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",2,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",2,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",2,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",2,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",2,0.000000000
"xw","EastAsia","c_TransComm","MENA",3,1.1513741E+4
"pe","EastAsia","c_TransComm","MENA",3,1.500000124
"xwmg","EastAsia","c_TransComm","MENA",3,0.000000000
"pwmg","EastAsia","c_TransComm","MENA",3,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",3,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",3,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",3,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",3,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",3,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",3,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",3,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",3,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",3,0.000000000
"xmgm","EastAsia","c_TransComm","MENA",3,0.000000000
"xw","EastAsia","c_TransComm","SSA",1,4.2014727E+3
"pe","EastAsia","c_TransComm","SSA",1,1.000000000
"xwmg","EastAsia","c_TransComm","SSA",1,0.000000000
"pwmg","EastAsia","c_TransComm","SSA",1,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",1,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",1,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",1,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",1,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",1,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",1,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",1,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",1,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",1,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",1,0.000000000
"xw","EastAsia","c_TransComm","SSA",2,4.2014669E+3
"pe","EastAsia","c_TransComm","SSA",2,1.000000082
"xwmg","EastAsia","c_TransComm","SSA",2,0.000000000
"pwmg","EastAsia","c_TransComm","SSA",2,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",2,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",2,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",2,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",2,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",2,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",2,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",2,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",2,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",2,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",2,0.000000000
"xw","EastAsia","c_TransComm","SSA",3,4.2014669E+3
"pe","EastAsia","c_TransComm","SSA",3,1.500000124
"xwmg","EastAsia","c_TransComm","SSA",3,0.000000000
"pwmg","EastAsia","c_TransComm","SSA",3,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",3,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",3,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",3,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",3,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",3,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",3,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",3,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",3,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",3,0.000000000
"xmgm","EastAsia","c_TransComm","SSA",3,0.000000000
"xw","EastAsia","c_TransComm","RestofWorld",1,6.7820098E+3
"pe","EastAsia","c_TransComm","RestofWorld",1,1.000000000
"xwmg","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"pwmg","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",1,0.000000000
"xw","EastAsia","c_TransComm","RestofWorld",2,6.7820086E+3
"pe","EastAsia","c_TransComm","RestofWorld",2,1.000000082
"xwmg","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"pwmg","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",2,0.000000000
"xw","EastAsia","c_TransComm","RestofWorld",3,6.7820086E+3
"pe","EastAsia","c_TransComm","RestofWorld",3,1.500000124
"xwmg","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"pwmg","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"xmgm","EastAsia","c_TransComm","RestofWorld",3,0.000000000
"xw","EastAsia","c_OthService","Oceania",1,2.6612195E+3
"pe","EastAsia","c_OthService","Oceania",1,1.000000000
"xwmg","EastAsia","c_OthService","Oceania",1,0.000000000
"pwmg","EastAsia","c_OthService","Oceania",1,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",1,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",1,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",1,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",1,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",1,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",1,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",1,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",1,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",1,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",1,0.000000000
"xw","EastAsia","c_OthService","Oceania",2,2.6612189E+3
"pe","EastAsia","c_OthService","Oceania",2,1.000000077
"xwmg","EastAsia","c_OthService","Oceania",2,0.000000000
"pwmg","EastAsia","c_OthService","Oceania",2,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",2,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",2,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",2,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",2,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",2,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",2,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",2,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",2,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",2,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",2,0.000000000
"xw","EastAsia","c_OthService","Oceania",3,2.6612189E+3
"pe","EastAsia","c_OthService","Oceania",3,1.500000116
"xwmg","EastAsia","c_OthService","Oceania",3,0.000000000
"pwmg","EastAsia","c_OthService","Oceania",3,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",3,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",3,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",3,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",3,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",3,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",3,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",3,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",3,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",3,0.000000000
"xmgm","EastAsia","c_OthService","Oceania",3,0.000000000
"xw","EastAsia","c_OthService","EastAsia",1,2.4510781E+4
"pe","EastAsia","c_OthService","EastAsia",1,1.000000000
"xwmg","EastAsia","c_OthService","EastAsia",1,0.000000000
"pwmg","EastAsia","c_OthService","EastAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",1,0.000000000
"xw","EastAsia","c_OthService","EastAsia",2,2.4510777E+4
"pe","EastAsia","c_OthService","EastAsia",2,1.000000077
"xwmg","EastAsia","c_OthService","EastAsia",2,0.000000000
"pwmg","EastAsia","c_OthService","EastAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",2,0.000000000
"xw","EastAsia","c_OthService","EastAsia",3,2.4510777E+4
"pe","EastAsia","c_OthService","EastAsia",3,1.500000116
"xwmg","EastAsia","c_OthService","EastAsia",3,0.000000000
"pwmg","EastAsia","c_OthService","EastAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","EastAsia",3,0.000000000
"xw","EastAsia","c_OthService","SEAsia",1,1.0720598E+4
"pe","EastAsia","c_OthService","SEAsia",1,1.000000000
"xwmg","EastAsia","c_OthService","SEAsia",1,0.000000000
"pwmg","EastAsia","c_OthService","SEAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",1,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",1,0.000000000
"xw","EastAsia","c_OthService","SEAsia",2,1.0720593E+4
"pe","EastAsia","c_OthService","SEAsia",2,1.000000077
"xwmg","EastAsia","c_OthService","SEAsia",2,0.000000000
"pwmg","EastAsia","c_OthService","SEAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",2,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",2,0.000000000
"xw","EastAsia","c_OthService","SEAsia",3,1.0720593E+4
"pe","EastAsia","c_OthService","SEAsia",3,1.500000116
"xwmg","EastAsia","c_OthService","SEAsia",3,0.000000000
"pwmg","EastAsia","c_OthService","SEAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",3,0.000000000
"xmgm","EastAsia","c_OthService","SEAsia",3,0.000000000
